Ma SV,Ma HP
1,0240
2,0248
3,0011
4,0076
4,0373
5,0076
5,0373
6,0001
6,0032
7,0001
7,0346
7,0351
8,0001
8,0351
9,0001
10,0001
10,0351
11,0001
12,0001
13,0001
14,0001
15,0366
16,0002
17,0001
18,0001
19,0001
20,0001
21,0001
22,0001
23,0001
24,0001
25,0001
26,0001
27,0001
28,0001
29,0001
30,0001
31,0008
32,0002
33,0366
34,0200
34,0203
35,0126
36,0365
37,0002
38,0346
39,0242
40,0366
41,0089
42,0089
43,0089
44,0293
45,0013
46,0249
47,0251
47,0252
48,0366
49,0063
50,0089
51,0126
52,0252
53,0060
54,0077
54,0086
55,0346
56,0282
57,0063
58,0001
59,0249
60,0236
61,0249
62,0234
63,0282
64,0366
65,0244
66,0366
67,0084
68,0285
69,0293
70,0023
70,0089
71,0234
72,0234
73,0011
74,0089
75,0301
76,0370
77,0370
78,0370
79,0370
80,0352
81,0346
82,0318
83,0008
84,0235
85,0366
86,0242
87,0019
88,0001
89,0002
90,0063
91,0087
92,0001
93,0333
94,0028
94,0030
94,0036
94,0040
94,0044
94,0335
94,0347
95,0072
95,0076
95,0081
95,0090
95,0091
95,0102
96,0001
96,0023
96,0070
96,0335
97,0072
97,0075
97,0077
97,0080
97,0085
97,0087
97,0103
98,0225
98,0226
98,0239
98,0244
99,0029
99,0032
99,0038
99,0046
99,0049
100,0001
100,0028
100,0340
100,0362
101,0028
101,0030
101,0032
101,0036
101,0037
101,0038
101,0268
102,0021
102,0142
102,0241
102,0373
103,0028
103,0030
103,0036
103,0039
103,0040
103,0042
103,0229
104,0001
104,0231
104,0233
104,0238
105,0025
105,0028
105,0030
105,0059
106,0001
106,0340
106,0362
107,0001
107,0142
107,0155
107,0199
107,0200
107,0201
107,0202
108,0030
108,0031
108,0036
108,0044
108,0268
109,0001
109,0021
109,0142
109,0199
109,0201
109,0202
110,0231
110,0232
110,0244
110,0249
111,0078
112,0313
112,0314
112,0315
112,0317
113,0225
113,0226
113,0245
113,0247
114,0231
114,0234
114,0236
114,0241
115,0001
115,0046
115,0047
115,0339
115,0351
115,0354
116,0001
116,0004
116,0021
116,0229
116,0335
117,0169
117,0170
117,0287
117,0288
118,0036
118,0042
118,0059
118,0361
119,0028
119,0030
119,0031
119,0041
119,0361
120,0013
120,0014
120,0017
120,0020
121,0141
121,0143
121,0145
121,0150
121,0373
122,0111
122,0376
123,0003
123,0004
123,0229
123,0352
124,0030
124,0036
124,0038
124,0042
124,0044
124,0320
125,0086
125,0142
125,0373
126,0030
126,0036
126,0041
126,0042
126,0059
127,0240
127,0282
127,0296
127,0298
127,0304
128,0231
128,0232
128,0238
128,0253
128,0254
129,0231
129,0232
129,0235
129,0243
130,0036
130,0039
130,0040
130,0042
131,0231
131,0232
131,0234
131,0237
132,0199
132,0200
132,0201
132,0202
132,0241
132,0373
133,0030
133,0036
133,0041
133,0042
133,0059
133,0146
134,0001
134,0036
134,0044
134,0229
135,0199
135,0200
135,0201
135,0202
135,0204
135,0241
136,0063
136,0193
136,0371
136,0377
137,0231
137,0232
137,0241
137,0243
138,0365
138,0368
138,0375
139,0155
139,0199
139,0200
139,0201
139,0241
139,0373
140,0001
140,0193
140,0230
140,0377
141,0058
141,0079
141,0080
141,0086
141,0094
141,0101
141,0289
142,0001
142,0030
142,0036
142,0044
142,0229
142,0267
143,0346
144,0306
144,0318
144,0365
144,0375
145,0226
146,0225
146,0226
146,0232
146,0245
147,0199
147,0200
147,0201
147,0206
147,0241
148,0191
148,0193
148,0377
149,0339
149,0344
149,0345
149,0346
150,0002
150,0030
150,0032
150,0035
150,0036
150,0044
150,0224
151,0076
151,0089
151,0094
151,0098
151,0267
151,0275
152,0231
152,0232
152,0234
152,0237
153,0058
153,0191
153,0193
153,0230
153,0377
154,0109
154,0116
154,0118
154,0119
154,0285
155,0078
155,0313
155,0335
155,0366
156,0080
156,0090
156,0092
156,0095
156,0097
157,0310
157,0313
157,0314
157,0315
158,0225
158,0226
158,0232
158,0241
159,0003
159,0004
159,0031
159,0229
159,0361
160,0118
160,0121
160,0125
161,0231
161,0234
161,0237
161,0243
162,0027
162,0124
162,0127
162,0285
163,0231
163,0232
163,0234
163,0237
164,0231
164,0234
164,0241
164,0335
165,0154
165,0199
165,0200
165,0201
165,0204
165,0241
165,0373
166,0030
166,0031
166,0042
166,0274
166,0281
167,0231
167,0236
167,0239
167,0242
168,0365
168,0369
168,0373
168,0374
169,0231
169,0232
169,0251
169,0252
170,0267
170,0296
170,0297
170,0302
170,0303
170,0306
171,0057
171,0059
171,0064
171,0066
171,0068
172,0072
172,0138
172,0143
172,0155
172,0204
173,0310
173,0313
173,0314
173,0318
174,0114
174,0124
174,0127
174,0129
174,0282
175,0031
175,0036
175,0044
175,0229
176,0028
176,0030
176,0031
176,0143
177,0003
177,0004
177,0229
177,0323
177,0361
178,0369
178,0374
178,0378
179,0008
179,0077
179,0080
179,0089
179,0102
179,0267
180,0072
180,0083
180,0086
180,0099
180,0204
181,0021
181,0365
181,0368
181,0374
182,0295
182,0296
182,0300
182,0303
183,0220
183,0221
183,0222
183,0223
184,0001
184,0028
184,0036
184,0044
184,0341
184,0350
184,0351
185,0030
185,0036
